comuna,op_ci,tip_op_sup,tip_op_seg_ca,tip_op_seg_vd,op_cr,largo_m,id_2
PUENTE ALTO,0,0,0,0,0,7.74554021977,1488
PUENTE ALTO,0,0,0,0,0,73.6164542301,1489
PUENTE ALTO,0,0,0,0,1,6.22377865051,1490
PUENTE ALTO,0,0,0,0,0,34.255661337,1491
PUENTE ALTO,0,0,0,0,1,7.32066572104,1492
PUENTE ALTO,0,0,0,0,0,73.2379914877,1493
PUENTE ALTO,0,0,0,0,0,7.22962221548,1494
PUENTE ALTO,0,0,0,0,0,66.6431467236,1495
PUENTE ALTO,0,0,0,0,0,132.461907524,1497
PUENTE ALTO,0,0,0,0,0,7.85441335961,1498
PUENTE ALTO,1,0,0,1,0,314.639424028,1499
PUENTE ALTO,0,0,0,0,0,11.8417357559,1500
PUENTE ALTO,1,0,0,1,0,111.540642939,1501
PUENTE ALTO,1,0,0,1,0,169.987780242,1503
PUENTE ALTO,0,0,0,0,0,17.5407829163,1505
PUENTE ALTO,0,0,0,0,0,262.282103595,1506
PUENTE ALTO,0,0,0,0,0,13.1814810574,1507
PUENTE ALTO,0,0,0,0,0,257.438880134,1508
PUENTE ALTO,0,0,0,0,0,302.31324823800003,1510
PUENTE ALTO,0,0,0,0,0,115.034360675,1512
PUENTE ALTO,0,0,0,0,0,149.876263443,1514
PUENTE ALTO,0,0,0,0,0,209.031556295,1516
PUENTE ALTO,0,0,0,0,0,16.0945289767,1517
PUENTE ALTO,0,0,0,0,0,82.0243898066,1518
PUENTE ALTO,0,0,0,0,0,7.61383614606,1519
PUENTE ALTO,0,0,0,0,0,146.58299351,1520
PUENTE ALTO,0,0,0,0,0,17.872128675,1522
PUENTE ALTO,1,0,0,1,0,138.577830266,1523
PUENTE ALTO,1,0,0,1,0,41.825834233,1525
PUENTE ALTO,1,0,0,1,0,37.6930655598,1527
PUENTE ALTO,0,0,0,0,0,12.1270847057,1528
PUENTE ALTO,1,0,0,1,0,38.4416692997,1529
PUENTE ALTO,0,0,0,0,0,6.98002412688,1530
PUENTE ALTO,1,0,0,1,0,37.9010050917,1531
PUENTE ALTO,0,0,0,0,0,10.2169316654,1532
PUENTE ALTO,1,0,0,1,0,35.2505144318,1533
PUENTE ALTO,0,0,0,0,0,9.37862911159,1534
PUENTE ALTO,1,0,0,1,0,73.9204717805,1535
PUENTE ALTO,1,0,0,1,0,113.655389718,1537
PUENTE ALTO,0,0,0,0,0,7.60890697368,1538
PUENTE ALTO,1,0,0,1,0,335.086462162,1539
PUENTE ALTO,1,0,0,1,0,6.11581913881,1541
PUENTE ALTO,1,0,0,1,0,205.395341757,1543
PUENTE ALTO,1,0,0,1,0,21.9619880854,1545
PUENTE ALTO,0,0,0,0,0,7.80246811254,1546
PUENTE ALTO,1,0,0,1,0,71.2735017531,1547
PUENTE ALTO,0,0,0,0,0,10.5055519498,1548
PUENTE ALTO,1,0,0,1,0,68.1555514238,1549
PUENTE ALTO,0,0,0,0,0,10.8500578472,1550
PUENTE ALTO,1,0,0,1,0,76.3635472406,1551
PUENTE ALTO,1,0,0,1,0,60.9255860802,1553
PUENTE ALTO,0,0,0,0,0,6.15496624985,1554
PUENTE ALTO,0,0,0,0,0,97.3189919457,1555
PUENTE ALTO,0,0,0,0,0,10.2330817765,1556
PUENTE ALTO,0,0,0,0,0,94.9215650495,1557
PUENTE ALTO,0,0,0,0,0,168.893159186,1559
PUENTE ALTO,0,0,0,0,0,12.5363198978,1560
PUENTE ALTO,0,0,0,0,0,13.4512847817,1561
PUENTE ALTO,0,0,0,0,0,136.466411244,1562
LA PINTANA,0,0,0,0,0,269.205515209,1626
LA PINTANA,0,0,0,0,0,236.040899152,1627
LA PINTANA,0,0,0,0,0,205.348222198,1628
LA PINTANA,0,0,0,0,0,321.252269312,1629
LA PINTANA,0,0,0,0,0,233.857460499,1630
LA PINTANA,0,0,0,0,0,230.467086971,1631
LA PINTANA,0,0,0,0,0,339.188250374,1632
LA PINTANA,0,0,0,0,0,690.411641926,1633
LA PINTANA,0,0,0,0,0,42.8740752321,1634
LA PINTANA,1,0,0,1,0,119.425517782,1635
LA PINTANA,0,0,0,0,1,5.24353171027,1636
LA PINTANA,1,0,0,1,0,52.0388559163,1637
LA PINTANA,1,0,0,1,0,408.642227941,1638
LA PINTANA,0,0,0,0,1,16.9637363459,1639
LA PINTANA,1,0,0,1,0,98.006613244,1640
LA PINTANA,1,0,0,1,0,527.91547016,1642
LA PINTANA,1,1,0,0,0,564.674542563,1643
LA PINTANA,0,0,0,0,1,15.8889290754,1646
LA PINTANA,1,1,0,0,0,144.631090341,1647
LA PINTANA,0,0,0,0,1,10.5434995761,1648
LA PINTANA,1,1,0,0,0,106.578863832,1649
LA PINTANA,1,1,0,0,0,162.774731716,1650
LA PINTANA,1,1,0,0,0,532.732848303,1653
LA PINTANA,0,0,0,0,1,5.98687512628,1654
LA PINTANA,1,1,0,0,0,58.5812447451,1655
LA PINTANA,0,0,0,0,1,5.32966358123,1656
LA PINTANA,1,1,0,0,0,291.525973022,1657
LA PINTANA,0,0,0,0,1,16.2118855636,1658
LA PINTANA,1,1,0,0,0,136.245604417,1659
LA PINTANA,0,0,0,0,1,7.88940942915,1660
LA PINTANA,1,1,0,0,0,212.690607602,1661
LA PINTANA,0,0,0,0,1,7.27411172954,1662
LA PINTANA,1,1,0,0,0,63.6664135408,1663
LA PINTANA,0,0,0,0,1,32.8345295385,1652
LA PINTANA,0,0,0,0,0,56.3368822987,1664
LA PINTANA,0,0,0,0,0,94.646315707,1666
LA PINTANA,0,0,0,0,0,72.9950955313,1668
PUENTE ALTO,0,0,0,0,0,164.67533031,1669
PUENTE ALTO,0,0,0,0,1,13.8114557702,1670
PUENTE ALTO,0,0,0,0,0,150.169770347,1671
PUENTE ALTO,0,0,0,0,1,15.0424319931,1672
PUENTE ALTO,0,0,0,0,0,72.8719745991,1673
PUENTE ALTO,0,0,0,0,1,13.1147407973,1674
PUENTE ALTO,0,0,0,0,0,75.4464308614,1675
LA PINTANA,0,0,0,0,0,116.636734452,1676
LA PINTANA,0,0,0,0,0,11.1580748969,1677
LA PINTANA,0,0,0,0,0,11.8325472517,1679
LA PINTANA,0,0,0,0,0,441.913185336,1680
LA PINTANA,0,0,0,0,1,16.1894850135,1681
LA PINTANA,0,0,0,0,0,198.229820638,1682
LA PINTANA,0,0,0,0,0,36.6856583051,1684
LA PINTANA,0,0,0,0,0,20.6612173542,1685
LA PINTANA,0,0,0,0,0,203.764417627,1686
LA PINTANA,0,0,0,0,1,8.61424199434,1687
LA PINTANA,0,0,0,0,0,10.9149914503,1688
LA PINTANA,0,0,0,0,1,8.12468938958,1689
LA PINTANA,0,0,0,0,0,155.682707877,1690
LA PINTANA,0,0,0,0,0,9.00454265917,1692
LA PINTANA,0,0,0,0,0,112.153272,1693
LA PINTANA,0,0,0,0,0,11.6446066363,1694
LA PINTANA,0,0,0,0,0,289.33754055000003,1695
LA PINTANA,0,0,0,0,0,15.0865217758,1696
LA PINTANA,0,0,0,0,0,204.727529739,1697
LA PINTANA,0,0,0,0,1,8.86754859678,1698
LA PINTANA,0,0,0,0,0,213.155480991,1699
LA PINTANA,0,0,0,0,0,19.7154934632,1700
LA PINTANA,0,0,0,0,0,1249.52980047,1701
LA PINTANA,0,0,0,0,1,10.4062030434,1702
LA PINTANA,0,0,0,0,0,776.193469583,1703
LA PINTANA,0,0,0,0,0,8.7195063952,1704
LA PINTANA,0,0,0,0,0,303.911003405,1705
LA PINTANA,0,0,0,0,1,10.2150688152,1706
LA PINTANA,0,0,0,0,0,149.555531945,1707
LA PINTANA,0,0,0,0,0,20.008975231,1708
LA PINTANA,0,0,0,0,0,212.039973777,1709
LA PINTANA,0,0,0,0,0,7.45662735103,1710
LA PINTANA,0,0,0,0,0,93.0781531229,1711
LA PINTANA,0,0,0,0,0,7.25844236723,1712
LA PINTANA,0,0,0,0,0,6.2527894206,1713
LA PINTANA,0,0,0,0,0,9.33662340042,1714
LA PINTANA,0,0,0,0,0,285.375115833,1715
LA PINTANA,0,0,0,0,0,9.69683916251,1716
LA PINTANA,0,0,0,0,0,34.3765901651,1717
LA PINTANA,0,0,0,0,0,1169.97839757,1718
LA PINTANA,0,0,0,0,0,10.117313063,1719
LA PINTANA,1,0,0,1,0,350.047151282,1720
LA PINTANA,0,0,0,0,0,321.533744397,1721
LA PINTANA,0,0,0,0,0,39.2047103747,1723
LA PINTANA,0,0,0,0,0,111.001772407,1726
LA PINTANA,0,0,0,0,0,405.362789111,1728
LA PINTANA,1,0,0,1,0,77.4461648309,1725
PUENTE ALTO,1,0,0,1,0,59.7306966111,1228
SAN RAMÓN,1,1,0,1,0,243.933182601,1779
SAN RAMÓN,0,0,0,0,0,10.665484095,1780
SAN RAMÓN,1,1,0,1,0,182.289965959,1781
SAN RAMÓN,0,0,0,0,0,10.3088329727,1782
SAN RAMÓN,1,1,0,1,0,13.6098562692,1783
SAN RAMÓN,0,0,0,0,0,12.743988265,1784
SAN RAMÓN,1,1,0,1,0,205.317111134,1785
SAN RAMÓN,0,0,0,0,0,19.1016957826,1786
SAN RAMÓN,1,1,0,1,0,168.287414595,1787
SAN RAMÓN,0,0,0,0,1,15.9589425975,1788
SAN RAMÓN,1,1,0,1,0,70.3428855289,1789
SAN RAMÓN,0,0,0,0,0,31.7523534902,1790
SAN RAMÓN,1,1,0,1,0,232.506947083,1791
SAN RAMÓN,0,0,0,0,1,18.9985634291,1792
SAN RAMÓN,1,1,0,1,0,186.105645811,1793
SAN RAMÓN,0,0,0,0,0,19.6709679828,1794
LA GRANJA,1,1,0,1,0,172.563211149,1795
LA GRANJA,0,0,0,0,0,15.5571164355,1796
LA GRANJA,1,1,0,1,0,81.3212315557,1797
LA GRANJA,0,0,0,0,0,15.2076884324,1798
LA GRANJA,1,1,0,1,0,17.5185269894,1799
LA GRANJA,0,0,0,0,0,11.550945912,1800
LA GRANJA,1,1,0,1,0,10.5552305503,1801
LA GRANJA,0,0,0,0,1,11.0685069365,1802
LA GRANJA,1,1,0,1,0,87.4785608362,1803
LA GRANJA,0,0,0,0,1,21.7193354818,1804
LA GRANJA,1,1,0,1,0,63.9277018378,1805
LA GRANJA,0,0,0,0,1,12.6664144794,1806
LA GRANJA,1,1,0,1,0,174.393289383,1807
LA GRANJA,0,0,0,0,0,12.2876037484,1808
LA GRANJA,1,1,0,1,0,202.783362207,1809
LA GRANJA,0,0,0,0,0,11.2682167681,1810
LA GRANJA,1,1,0,1,0,42.8207735995,1811
LA GRANJA,0,0,0,0,1,6.19640689809,1812
LA GRANJA,1,1,0,1,0,45.7604520504,1813
LA GRANJA,0,0,0,0,1,9.0460861095,1814
LA GRANJA,1,1,0,1,0,52.565289526,1815
LA GRANJA,0,0,0,0,1,7.70842147528,1816
LA GRANJA,1,1,0,1,0,40.3307648135,1817
LA GRANJA,0,0,0,0,0,11.58776126,1818
LA GRANJA,1,1,0,1,0,23.3841707336,1820
LA GRANJA,0,0,0,0,0,9.08510411622,1821
LA GRANJA,1,1,0,1,0,139.482229646,1822
LA GRANJA,0,0,0,0,1,9.83342018507,1823
LA GRANJA,1,1,0,1,0,39.4093877795,1824
LA PINTANA,0,0,0,0,0,337.489476304,1915
LA PINTANA,0,0,0,0,1,6.36783059193,1916
LA PINTANA,0,0,0,0,0,505.449631912,1917
LA PINTANA,0,0,0,0,1,10.7117529121,1918
LA PINTANA,0,0,0,0,0,100.932893602,1919
LA PINTANA,0,0,0,0,1,19.4946034196,1920
LA PINTANA,0,0,0,0,0,383.562803506,1921
SANTIAGO,0,0,0,0,0,7.00836376684,2056
SANTIAGO,1,1,1,0,0,149.336755417,2057
SANTIAGO,0,0,0,0,1,11.2750610805,2058
SANTIAGO,1,1,1,0,0,131.527295806,2059
SANTIAGO,0,0,0,0,0,9.58361225628,2060
SANTIAGO,1,1,1,0,0,127.485949539,2061
SANTIAGO,0,0,0,0,1,10.6298232244,2062
SANTIAGO,1,1,1,0,0,124.663114011,2063
SANTIAGO,0,0,0,0,0,9.4144699908,2064
SANTIAGO,1,1,1,0,0,123.151800743,2065
SANTIAGO,0,0,0,0,0,10.2260651303,2066
SANTIAGO,1,1,1,0,0,117.418186998,2067
SANTIAGO,0,0,0,0,0,9.6287204402,2068
SANTIAGO,1,1,1,0,0,168.005770715,2069
SANTIAGO,0,0,0,0,0,7.7840695223,2070
SANTIAGO,1,1,1,0,0,103.917814606,2071
SANTIAGO,0,0,0,0,0,9.0634410773,2072
SANTIAGO,1,1,1,0,0,86.154076828,2073
SANTIAGO,0,0,0,0,0,9.39949237358,2074
SANTIAGO,1,1,1,0,0,91.7854934428,2075
SANTIAGO,0,0,0,0,0,12.1113350036,2076
SANTIAGO,1,1,1,0,0,104.824633176,2077
SANTIAGO,0,0,0,0,1,12.1689926148,2078
SANTIAGO,1,1,1,0,0,76.5831427747,2079
SANTIAGO,0,0,0,0,0,9.6777871901,2080
SANTIAGO,1,1,1,0,0,90.4353319992,2081
SANTIAGO,0,0,0,0,1,13.4291615988,2082
SANTIAGO,1,1,1,0,0,269.545571708,2083
SANTIAGO,0,0,0,0,1,13.916769325,2084
SANTIAGO,1,1,1,0,0,145.507430555,2085
SANTIAGO,1,1,1,0,0,125.966659393,2055
SANTIAGO,0,0,0,0,0,21.1565163051,2086
SANTIAGO,0,0,0,0,0,75.5766541958,2087
SANTIAGO,0,0,0,0,0,14.2177053595,2088
SANTIAGO,0,0,0,0,0,81.9938341587,2089
SANTIAGO,0,0,0,0,0,11.8183532069,2090
SANTIAGO,0,0,0,0,0,86.4537717103,2091
SANTIAGO,0,0,0,0,0,11.6585405997,2092
SANTIAGO,0,0,0,0,0,29.4407632115,2093
SANTIAGO,1,1,0,0,0,50.9221752007,2094
SANTIAGO,0,0,0,0,0,11.6595279657,2095
SANTIAGO,0,0,0,0,0,122.947488115,2096
SANTIAGO,0,0,0,0,0,9.54614319969,2097
SANTIAGO,0,0,0,0,0,75.4209186862,2098
SANTIAGO,0,0,0,0,0,8.52001008263,2099
SANTIAGO,0,0,0,0,0,69.7848352239,2100
SANTIAGO,0,0,0,0,0,13.4247309558,2101
SANTIAGO,0,0,0,0,0,161.22898219,2102
SANTIAGO,0,0,0,0,0,6.68572045238,2103
SANTIAGO,0,0,0,0,0,92.3884647698,2104
SANTIAGO,0,0,0,0,0,13.6313036032,2105
SANTIAGO,1,0,1,0,0,78.6033990258,2106
SANTIAGO,0,0,0,0,0,18.1254713272,2107
SANTIAGO,1,0,1,0,0,126.948382796,2108
SANTIAGO,0,0,0,0,0,14.1510815093,2109
SANTIAGO,1,0,1,0,0,104.362008106,2110
SANTIAGO,0,0,0,0,0,9.37833362612,2111
SANTIAGO,1,0,1,0,0,106.087903976,2112
SANTIAGO,0,0,0,0,0,85.6060401644,2113
SANTIAGO,0,0,0,0,0,14.25063794,2114
SANTIAGO,0,0,0,0,0,8.74722276315,2116
SANTIAGO,0,0,0,0,0,90.2675053856,2117
SANTIAGO,0,0,0,0,0,19.1841578015,2119
SANTIAGO,0,0,0,0,0,7.57805723077,2120
SANTIAGO,0,0,0,0,0,55.1338237788,2121
SANTIAGO,0,0,0,0,0,119.789987081,2123
SANTIAGO,0,0,0,0,0,73.431927315,2125
SANTIAGO,0,0,0,0,0,10.6119941734,2126
SANTIAGO,0,0,0,0,0,73.0523511319,2127
SANTIAGO,0,0,0,0,0,72.3471023,2129
SANTIAGO,0,0,0,0,0,6.50633232518,2130
SANTIAGO,0,0,0,0,0,100.259187898,2131
SANTIAGO,0,0,0,0,0,9.57479287567,2132
SANTIAGO,0,0,0,0,0,65.2461738864,2133
SANTIAGO,0,0,0,0,0,10.6238331857,2134
SANTIAGO,0,0,0,0,0,87.2349659093,2135
SANTIAGO,0,0,0,0,1,17.5926482668,2136
SANTIAGO,0,0,0,0,0,135.651375572,2137
SANTIAGO,0,0,0,0,0,79.650750408,2139
SANTIAGO,0,0,0,0,0,139.809744184,2141
SANTIAGO,0,0,0,0,1,16.1928598991,2142
SANTIAGO,0,0,0,0,0,163.316185167,2143
SANTIAGO,0,0,0,0,0,10.6137787313,2144
SANTIAGO,0,0,0,0,0,119.137288198,2145
SANTIAGO,0,0,0,0,0,9.05793661423,2146
SANTIAGO,0,0,0,0,0,58.7295320606,2147
SANTIAGO,0,0,0,0,0,14.251558198,2148
SANTIAGO,0,0,0,0,0,51.572128041,2149
SANTIAGO,0,0,0,0,0,11.1754119993,2150
SANTIAGO,0,0,0,0,0,112.898323606,2151
SANTIAGO,0,0,0,0,0,9.50648056108,2152
SANTIAGO,0,0,0,0,0,121.983108045,2153
SANTIAGO,0,0,0,0,0,8.71839906665,2154
SANTIAGO,0,0,0,0,0,117.88148076,2155
SANTIAGO,0,0,0,0,0,10.1321154204,2156
SANTIAGO,0,0,0,0,0,129.528927381,2157
SANTIAGO,0,0,0,0,0,10.1408710988,2158
SANTIAGO,0,0,0,0,0,117.772123481,2159
SANTIAGO,0,0,0,0,0,10.503954884,2160
SANTIAGO,0,0,0,0,0,112.921277232,2161
SANTIAGO,0,0,0,0,0,14.5224589145,2162
SANTIAGO,0,0,0,0,0,114.511982354,2163
SANTIAGO,0,0,0,0,1,13.3884872731,2164
SANTIAGO,0,0,0,0,0,35.1409188365,2165
SANTIAGO,0,0,0,0,0,59.6117680463,2166
SANTIAGO,0,0,0,0,0,16.0867000008,2167
SANTIAGO,0,0,0,0,0,34.2927138844,2168
SANTIAGO,0,0,0,0,0,10.8110846935,2169
SANTIAGO,0,0,0,0,0,124.825298917,2170
SANTIAGO,0,0,0,0,0,10.6716164322,2171
SANTIAGO,0,0,0,0,0,127.704480409,2172
SANTIAGO,0,0,0,0,0,16.1493017463,2173
SANTIAGO,0,0,0,0,0,153.14283705,2174
SANTIAGO,0,0,0,0,1,12.9888726553,2175
SANTIAGO,0,0,0,0,0,100.512555712,2176
SANTIAGO,0,0,0,0,0,143.159867076,2178
SANTIAGO,0,0,0,0,1,18.5021057834,2179
SANTIAGO,0,0,0,0,0,99.7972424797,2180
SANTIAGO,0,0,0,0,0,99.9308550474,2405
SANTIAGO,0,0,0,0,0,10.3908292506,2406
SANTIAGO,0,0,0,0,0,96.794489045,2407
SANTIAGO,0,0,0,0,0,12.3247014034,2408
SANTIAGO,0,0,0,0,0,116.965540972,2409
SANTIAGO,0,0,0,0,0,13.9322337538,2410
SANTIAGO,0,0,0,0,0,122.419267095,2411
SANTIAGO,0,0,0,0,0,18.8037532099,2412
SANTIAGO,0,0,0,0,0,214.555276396,2413
SANTIAGO,0,0,0,0,0,19.4449626853,2414
SANTIAGO,0,0,0,0,0,188.928075617,2415
SANTIAGO,0,0,0,0,0,19.141473313,2416
SANTIAGO,0,0,0,0,0,78.6844036854,2417
SANTIAGO,0,0,0,0,1,17.8363388783,2418
SANTIAGO,0,0,0,0,0,28.5423036503,2419
SANTIAGO,0,0,0,0,0,9.03363655476,2421
SANTIAGO,0,0,0,0,0,9.72319368994,2422
SANTIAGO,0,0,0,0,0,19.2483658862,2423
SANTIAGO,0,0,0,0,0,125.551171217,2424
SANTIAGO,0,0,0,0,0,19.3831815309,2425
SANTIAGO,0,0,0,0,0,16.198253167,2426
SANTIAGO,0,0,0,0,0,31.4864193711,2427
SANTIAGO,0,0,0,0,0,20.6080773171,2429
SANTIAGO,0,0,0,0,0,17.9077837649,2430
SANTIAGO,0,0,0,0,0,86.5648183676,2431
SANTIAGO,0,0,0,0,0,15.7477184258,2432
SANTIAGO,0,0,0,0,0,106.782025178,2433
SANTIAGO,0,0,0,0,0,23.8676372574,2434
SANTIAGO,0,0,0,0,0,69.4080780336,2436
SANTIAGO,0,0,0,0,0,64.0781237061,2438
SANTIAGO,0,0,0,0,0,17.3987641475,2439
SANTIAGO,0,0,0,0,0,14.0630044038,2440
SANTIAGO,0,0,0,0,0,30.5788676076,2442
SANTIAGO,0,0,0,0,0,17.0784382449,2443
SANTIAGO,0,0,0,0,0,28.5448972119,2444
SANTIAGO,0,0,0,0,0,16.7066805534,2446
SANTIAGO,0,0,0,0,0,18.8378236121,2447
SANTIAGO,0,0,0,0,0,10.493547596,2526
SANTIAGO,1,1,1,0,0,164.831176033,2527
SANTIAGO,0,0,0,0,0,13.9764116597,2528
SANTIAGO,1,1,1,0,0,41.2946337921,2529
SANTIAGO,0,0,0,0,0,7.47586681306,2530
SANTIAGO,1,1,1,0,0,35.957998432,2531
SANTIAGO,0,0,0,0,0,6.58306557574,2532
SANTIAGO,1,1,1,0,0,36.643104123,2533
SANTIAGO,0,0,0,0,0,6.12819034446,2534
SANTIAGO,1,1,1,0,0,207.37238271,2535
SANTIAGO,0,0,0,0,0,10.9841228282,2536
SANTIAGO,1,1,1,0,0,87.3044455252,2537
SANTIAGO,0,0,0,0,0,8.60535667461,2538
SANTIAGO,1,1,1,0,0,92.3328516306,2539
SANTIAGO,0,0,0,0,0,11.4064498773,2540
SANTIAGO,1,1,1,0,0,215.529351287,2541
SANTIAGO,0,0,0,0,0,6.99509776935,2542
SANTIAGO,1,1,1,0,0,128.75804911,2543
SANTIAGO,0,0,0,0,0,10.322189385,2544
SANTIAGO,1,1,1,0,0,133.095169026,2545
SANTIAGO,0,0,0,0,0,8.68017803575,2546
SANTIAGO,1,1,1,0,0,248.988302021,2547
SANTIAGO,0,0,0,0,0,13.5107515835,2550
SANTIAGO,1,1,1,0,0,124.125762136,2525
SANTIAGO,1,0,1,0,0,57.7284070997,2692
SANTIAGO,0,0,0,0,0,7.89215948199,2693
SANTIAGO,1,0,1,0,0,104.236056312,2694
SANTIAGO,0,0,0,0,0,12.9903765429,2695
SANTIAGO,1,0,1,0,0,120.96909698,2696
SANTIAGO,0,0,0,0,0,11.9405111198,2697
SANTIAGO,0,0,0,0,0,33.2360408777,2698
SANTIAGO,0,0,0,0,0,37.9203577462,2699
SANTIAGO,0,0,0,0,0,32.5447031492,2700
SANTIAGO,0,0,0,0,0,14.3669590814,2701
SANTIAGO,0,0,0,0,0,102.083664264,2702
SANTIAGO,0,0,0,0,0,14.6228986201,2703
SANTIAGO,0,0,0,0,0,113.60937629,2704
SANTIAGO,0,0,0,0,0,13.966656815,2705
SANTIAGO,0,0,0,0,0,64.3660823615,2706
SANTIAGO,0,0,0,0,0,9.31143754578,2707
SANTIAGO,0,0,0,0,1,11.0275504374,2709
SANTIAGO,0,0,0,0,0,158.882257916,2710
SANTIAGO,0,0,0,0,0,12.6824881792,2711
SANTIAGO,0,0,0,0,0,109.008446773,2712
SANTIAGO,0,0,0,0,0,121.323066239,2714
SANTIAGO,0,0,0,0,0,12.2097346058,2715
SANTIAGO,0,0,0,0,0,216.35833682,2716
SANTIAGO,0,0,0,0,0,16.3469752242,2717
SANTIAGO,0,0,0,0,0,318.549589599,2718
SANTIAGO,0,0,0,0,0,14.7838809681,2719
SANTIAGO,0,0,0,0,0,101.225512888,2720
SANTIAGO,0,0,0,0,0,16.9874899098,2721
SANTIAGO,1,1,0,0,0,197.834323346,2722
SANTIAGO,0,0,0,0,1,44.6268683072,2723
PROVIDENCIA,0,0,0,0,0,113.055115087,2724
PROVIDENCIA,0,0,0,0,0,10.3419536841,2725
SANTIAGO,0,0,0,0,0,12.344085849,2726
SANTIAGO,0,0,0,0,0,81.5760725214,2727
SANTIAGO,0,0,0,0,0,9.00454265917,2728
SANTIAGO,0,0,0,0,0,162.003684594,2729
SANTIAGO,0,0,0,0,0,7.9055218943,2730
SANTIAGO,0,0,0,0,0,128.661063306,2731
SANTIAGO,0,0,0,0,0,11.5830121842,2732
SANTIAGO,1,1,0,0,0,39.9983637402,2733
SANTIAGO,0,0,0,0,0,37.1297695254,2734
SANTIAGO,1,1,0,0,0,19.3694068109,2735
SANTIAGO,0,0,0,0,0,12.4677695283,2736
SANTIAGO,1,1,0,0,0,115.377401364,2737
SANTIAGO,0,0,0,0,0,14.7470822058,2738
SANTIAGO,0,0,0,0,0,75.6769167552,2740
SANTIAGO,0,0,0,0,0,10.8642232232,2741
SANTIAGO,1,1,0,0,0,68.4535822561,2742
SANTIAGO,0,0,0,0,0,8.21485859935,2743
SANTIAGO,0,0,0,0,0,137.003948993,2744
SANTIAGO,0,0,0,0,1,9.46598234592,2745
SANTIAGO,0,0,0,0,0,201.507311863,2746
SANTIAGO,0,0,0,0,0,10.431718265,2747
SANTIAGO,0,0,0,0,0,100.193982699,2748
SANTIAGO,0,0,0,0,0,9.70339628273,2749
SANTIAGO,0,0,0,0,0,123.544459576,2750
SANTIAGO,0,0,0,0,0,10.129978279,2751
SANTIAGO,0,0,0,0,0,107.865323024,2752
SANTIAGO,0,0,0,0,0,8.68961263211,2753
SANTIAGO,0,0,0,0,0,40.5462422258,2754
SANTIAGO,0,0,0,0,0,9.01787622266,2755
SANTIAGO,0,0,0,0,0,64.5146993989,2756
SANTIAGO,0,0,0,0,0,11.0881282847,2757
SANTIAGO,0,0,0,0,0,109.81534568,2758
SANTIAGO,0,0,0,0,0,8.11629110052,2759
SANTIAGO,0,0,0,0,0,36.5260352933,2760
SANTIAGO,0,0,0,0,0,8.5489491316,2761
SANTIAGO,0,0,0,0,0,138.17091735,2762
SANTIAGO,0,0,0,0,0,8.50904710807,2763
SANTIAGO,0,0,0,0,0,44.615342484,2764
SANTIAGO,0,0,0,0,0,18.504642328,2765
SANTIAGO,0,0,0,0,0,9.83328096648,2766
SANTIAGO,0,0,0,0,0,73.9498840514,2767
SANTIAGO,0,0,0,0,0,11.0360772251,2768
SANTIAGO,0,0,0,0,0,191.569548596,2769
SANTIAGO,0,0,0,0,1,27.8303640419,2770
PROVIDENCIA,0,0,0,0,0,147.458014586,2771
SANTIAGO,1,1,1,0,0,52.8452799969,2772
SANTIAGO,0,0,0,0,0,9.52591043175,2773
SANTIAGO,1,1,1,0,0,45.0434137479,2774
SANTIAGO,0,0,0,0,0,8.69611725877,2775
SANTIAGO,1,1,1,0,0,106.7936127,2776
SANTIAGO,0,0,0,0,1,9.21214759491,2777
SANTIAGO,1,1,1,0,0,107.326207029,2778
SANTIAGO,0,0,0,0,1,11.4674987695,2779
SANTIAGO,1,1,1,0,0,116.956818263,2780
SANTIAGO,0,0,0,0,0,12.4276327149,2781
SANTIAGO,1,1,1,0,0,50.6968999466,2782
SANTIAGO,0,0,0,0,0,12.6426769255,2783
SANTIAGO,1,1,1,0,0,285.062134577,2784
SANTIAGO,0,0,0,0,0,21.8969878415,2785
SANTIAGO,1,1,1,0,0,169.638333304,2786
SANTIAGO,0,0,0,0,0,9.65006722785,2787
SANTIAGO,1,1,1,0,0,94.1354698709,2788
SANTIAGO,0,0,0,0,0,12.0327553856,2789
SANTIAGO,1,1,1,0,0,106.025128981,2790
SANTIAGO,0,0,0,0,0,10.9406961482,2791
SANTIAGO,1,1,1,0,0,46.0224783225,2792
SANTIAGO,0,0,0,0,0,10.0308094752,2793
SANTIAGO,1,1,1,0,0,120.595057027,2794
SANTIAGO,0,0,0,0,0,10.2128148036,2795
SANTIAGO,1,1,1,0,0,123.491588505,2796
SANTIAGO,0,0,0,0,1,11.106193051,2797
SANTIAGO,1,1,1,0,0,99.4022959175,2798
SANTIAGO,0,0,0,0,0,11.5222918424,2799
SANTIAGO,1,1,1,0,0,184.622131904,2800
SANTIAGO,0,0,0,0,0,14.8944365254,2801
SANTIAGO,1,1,1,0,0,44.1952110531,2802
SANTIAGO,0,0,0,0,0,14.6451893763,2803
SANTIAGO,1,1,1,0,0,157.454757298,2804
SANTIAGO,0,0,0,0,0,17.0957944369,2805
SANTIAGO,0,0,0,0,0,16.204946197,2806
SANTIAGO,0,0,0,0,0,77.3860564628,2807
SANTIAGO,0,0,0,0,0,8.03103650141,2808
SANTIAGO,0,0,0,0,0,63.0931427989,2809
SANTIAGO,0,0,0,0,0,14.787400286,2810
