comuna,id_2,tipo_inop,op_cr,op_ci,largo_m
PUENTE ALTO,1344,2,0,1,26.1668040863
PUENTE ALTO,1345,0,0,0,6.00911566273
PUENTE ALTO,1346,2,0,1,64.224411785
PUENTE ALTO,1347,0,1,0,10.907884072
PUENTE ALTO,1348,2,0,1,76.1879830281
PUENTE ALTO,1349,0,1,0,8.10188865927
PUENTE ALTO,1350,2,0,1,173.532036544
PUENTE ALTO,1351,4,0,1,73.7770425154
PUENTE ALTO,1352,0,0,0,15.0733823226
PUENTE ALTO,1353,2,0,1,54.176757739
PUENTE ALTO,1354,0,1,0,11.5213481821
PUENTE ALTO,1355,2,0,1,202.478552518
PUENTE ALTO,1356,0,1,0,14.0460836853
PUENTE ALTO,1357,2,0,1,162.482013101
PUENTE ALTO,1362,0,1,0,11.5785238003
PUENTE ALTO,1363,2,0,1,61.7933199773
PUENTE ALTO,1364,2,0,1,208.00428173
PUENTE ALTO,1365,0,1,0,11.4591932461
PUENTE ALTO,1366,2,0,1,1244.83670957
PUENTE ALTO,1367,0,1,0,26.2092342707
PUENTE ALTO,1368,2,0,1,478.052767471
PUENTE ALTO,1369,4,0,1,81.7421819825
PUENTE ALTO,1460,0,0,0,131.086629775
PUENTE ALTO,1461,0,1,0,7.74554021964
PUENTE ALTO,1462,0,0,0,84.2479339267
PUENTE ALTO,1463,0,1,0,6.63573551307
PUENTE ALTO,1464,0,0,0,67.3775038858
PUENTE ALTO,1466,0,0,0,60.2439873152
PUENTE ALTO,1468,0,0,0,67.3179694738
PUENTE ALTO,1469,0,1,0,6.79527354165
PUENTE ALTO,1470,0,0,0,152.055340675
PUENTE ALTO,1471,0,0,0,8.02629644424
PUENTE ALTO,1472,2,0,1,41.1053298584
PUENTE ALTO,1473,0,0,0,13.5958768465
PUENTE ALTO,1474,2,0,1,148.790108901
PUENTE ALTO,1475,0,1,0,8.64606996314
PUENTE ALTO,1476,0,0,0,162.293337637
PUENTE ALTO,1478,0,0,0,97.3729474596
PUENTE ALTO,1480,2,0,1,58.9031812129
PUENTE ALTO,1481,0,0,0,209.339028894
PUENTE ALTO,1482,0,0,0,9.90117751307
PUENTE ALTO,1483,0,0,0,64.4645728219
PUENTE ALTO,1487,2,0,1,100.210600691
PUENTE ALTO,1488,0,0,0,7.74554021977
PUENTE ALTO,1489,0,0,0,73.6164542301
PUENTE ALTO,1490,0,1,0,6.22377865051
PUENTE ALTO,1491,0,0,0,34.255661337
PUENTE ALTO,1492,0,1,0,7.32066572104
PUENTE ALTO,1493,0,0,0,73.2379914877
PUENTE ALTO,1494,0,0,0,7.22962221548
PUENTE ALTO,1495,0,0,0,66.6431467236
PUENTE ALTO,1497,0,0,0,132.461907524
PUENTE ALTO,1498,0,0,0,7.85441335961
PUENTE ALTO,1499,2,0,1,314.639424028
PUENTE ALTO,1500,0,0,0,11.8417357559
PUENTE ALTO,1501,2,0,1,111.540642939
PUENTE ALTO,1503,2,0,1,169.987780242
PUENTE ALTO,1505,0,0,0,17.5407829163
PUENTE ALTO,1506,0,0,0,262.282103595
PUENTE ALTO,1507,0,0,0,13.1814810574
PUENTE ALTO,1508,0,0,0,257.438880134
PUENTE ALTO,1510,0,0,0,302.31324823800003
PUENTE ALTO,1512,0,0,0,115.034360675
PUENTE ALTO,1514,0,0,0,149.876263443
PUENTE ALTO,1516,0,0,0,209.031556295
PUENTE ALTO,1517,0,0,0,16.0945289767
PUENTE ALTO,1518,0,0,0,82.0243898066
PUENTE ALTO,1519,0,0,0,7.61383614606
PUENTE ALTO,1520,0,0,0,146.58299351
PUENTE ALTO,1522,0,0,0,17.872128675
PUENTE ALTO,1523,2,0,1,138.577830266
PUENTE ALTO,1525,2,0,1,41.825834233
PUENTE ALTO,1527,2,0,1,37.6930655598
PUENTE ALTO,1528,0,0,0,12.1270847057
PUENTE ALTO,1529,2,0,1,38.4416692997
PUENTE ALTO,1530,0,0,0,6.98002412688
PUENTE ALTO,1531,2,0,1,37.9010050917
PUENTE ALTO,1532,0,0,0,10.2169316654
PUENTE ALTO,1533,2,0,1,35.2505144318
PUENTE ALTO,1534,0,0,0,9.37862911159
PUENTE ALTO,1535,2,0,1,73.9204717805
PUENTE ALTO,1537,2,0,1,113.655389718
PUENTE ALTO,1538,0,0,0,7.60890697368
PUENTE ALTO,1539,2,0,1,335.086462162
PUENTE ALTO,1541,2,0,1,6.11581913881
PUENTE ALTO,1543,2,0,1,205.395341757
PUENTE ALTO,1545,2,0,1,21.9619880854
PUENTE ALTO,1546,0,0,0,7.80246811254
PUENTE ALTO,1547,2,0,1,71.2735017531
PUENTE ALTO,1548,0,0,0,10.5055519498
PUENTE ALTO,1549,2,0,1,68.1555514238
PUENTE ALTO,1550,0,0,0,10.8500578472
PUENTE ALTO,1551,2,0,1,76.3635472406
PUENTE ALTO,1553,2,0,1,60.9255860802
PUENTE ALTO,1554,0,0,0,6.15496624985
PUENTE ALTO,1555,0,0,0,97.3189919457
PUENTE ALTO,1556,0,0,0,10.2330817765
PUENTE ALTO,1557,0,0,0,94.9215650495
PUENTE ALTO,1559,0,0,0,168.893159186
PUENTE ALTO,1560,0,0,0,12.5363198978
PUENTE ALTO,1561,0,0,0,13.4512847817
PUENTE ALTO,1562,0,0,0,136.466411244
LA PINTANA,1626,0,0,0,269.205515209
LA PINTANA,1627,0,0,0,236.040899152
LA PINTANA,1628,0,0,0,205.348222198
LA PINTANA,1629,0,0,0,321.252269312
LA PINTANA,1630,0,0,0,233.857460499
LA PINTANA,1631,0,0,0,230.467086971
LA PINTANA,1632,0,0,0,339.188250374
LA PINTANA,1633,0,0,0,690.411641926
LA PINTANA,1634,0,0,0,42.8740752321
LA PINTANA,1635,2,0,1,119.425517782
LA PINTANA,1636,0,1,0,5.24353171027
LA PINTANA,1637,2,0,1,52.0388559163
LA PINTANA,1638,2,0,1,408.642227941
LA PINTANA,1639,0,1,0,16.9637363459
LA PINTANA,1640,2,0,1,98.006613244
LA PINTANA,1642,2,0,1,527.91547016
LA PINTANA,1643,1,0,1,564.674542563
LA PINTANA,1646,0,1,0,15.8889290754
LA PINTANA,1647,1,0,1,144.631090341
LA PINTANA,1648,0,1,0,10.5434995761
LA PINTANA,1649,1,0,1,106.578863832
LA PINTANA,1650,1,0,1,162.774731716
LA PINTANA,1653,1,0,1,532.732848303
LA PINTANA,1654,0,1,0,5.98687512628
LA PINTANA,1655,1,0,1,58.5812447451
LA PINTANA,1656,0,1,0,5.32966358123
LA PINTANA,1657,1,0,1,291.525973022
LA PINTANA,1658,0,1,0,16.2118855636
LA PINTANA,1659,1,0,1,136.245604417
LA PINTANA,1660,0,1,0,7.88940942915
LA PINTANA,1661,1,0,1,212.690607602
LA PINTANA,1662,0,1,0,7.27411172954
LA PINTANA,1663,1,0,1,63.6664135408
LA PINTANA,1652,0,1,0,32.8345295385
LA PINTANA,1664,0,0,0,56.3368822987
LA PINTANA,1666,0,0,0,94.646315707
LA PINTANA,1668,0,0,0,72.9950955313
PUENTE ALTO,1669,0,0,0,164.67533031
PUENTE ALTO,1670,0,1,0,13.8114557702
PUENTE ALTO,1671,0,0,0,150.169770347
PUENTE ALTO,1672,0,1,0,15.0424319931
PUENTE ALTO,1673,0,0,0,72.8719745991
PUENTE ALTO,1674,0,1,0,13.1147407973
PUENTE ALTO,1675,0,0,0,75.4464308614
LA PINTANA,1676,0,0,0,116.636734452
LA PINTANA,1677,0,0,0,11.1580748969
LA PINTANA,1679,0,0,0,11.8325472517
LA PINTANA,1680,0,0,0,441.913185336
LA PINTANA,1681,0,1,0,16.1894850135
LA PINTANA,1682,0,0,0,198.229820638
LA PINTANA,1684,0,0,0,36.6856583051
LA PINTANA,1685,0,0,0,20.6612173542
LA PINTANA,1686,0,0,0,203.764417627
LA PINTANA,1687,0,1,0,8.61424199434
LA PINTANA,1688,0,0,0,10.9149914503
LA PINTANA,1689,0,1,0,8.12468938958
LA PINTANA,1690,0,0,0,155.682707877
LA PINTANA,1692,0,0,0,9.00454265917
LA PINTANA,1693,0,0,0,112.153272
LA PINTANA,1694,0,0,0,11.6446066363
LA PINTANA,1695,0,0,0,289.33754055000003
LA PINTANA,1696,0,0,0,15.0865217758
LA PINTANA,1697,0,0,0,204.727529739
LA PINTANA,1698,0,1,0,8.86754859678
LA PINTANA,1699,0,0,0,213.155480991
LA PINTANA,1700,0,0,0,19.7154934632
LA PINTANA,1701,0,0,0,1249.52980047
LA PINTANA,1702,0,1,0,10.4062030434
LA PINTANA,1703,0,0,0,776.193469583
LA PINTANA,1704,0,0,0,8.7195063952
LA PINTANA,1705,0,0,0,303.911003405
LA PINTANA,1706,0,1,0,10.2150688152
LA PINTANA,1707,0,0,0,149.555531945
LA PINTANA,1708,0,0,0,20.008975231
LA PINTANA,1709,0,0,0,212.039973777
LA PINTANA,1710,0,0,0,7.45662735103
LA PINTANA,1711,0,0,0,93.0781531229
LA PINTANA,1712,0,0,0,7.25844236723
LA PINTANA,1713,0,0,0,6.2527894206
LA PINTANA,1714,0,0,0,9.33662340042
LA PINTANA,1715,0,0,0,285.375115833
LA PINTANA,1716,0,0,0,9.69683916251
LA PINTANA,1717,0,0,0,34.3765901651
LA PINTANA,1718,0,0,0,1169.97839757
LA PINTANA,1719,0,0,0,10.117313063
LA PINTANA,1720,2,0,1,350.047151282
LA PINTANA,1721,0,0,0,321.533744397
LA PINTANA,1723,0,0,0,39.2047103747
LA PINTANA,1726,0,0,0,111.001772407
LA PINTANA,1728,0,0,0,405.362789111
LA PINTANA,1725,2,0,1,77.4461648309
PUENTE ALTO,1228,2,0,1,59.7306966111
SAN RAMÓN,1779,4,0,1,243.933182601
SAN RAMÓN,1780,0,0,0,10.665484095
SAN RAMÓN,1781,4,0,1,182.289965959
SAN RAMÓN,1782,0,0,0,10.3088329727
SAN RAMÓN,1783,4,0,1,13.6098562692
SAN RAMÓN,1784,0,0,0,12.743988265
SAN RAMÓN,1785,4,0,1,205.317111134
SAN RAMÓN,1786,0,0,0,19.1016957826
SAN RAMÓN,1787,4,0,1,168.287414595
SAN RAMÓN,1788,0,1,0,15.9589425975
SAN RAMÓN,1789,4,0,1,70.3428855289
SAN RAMÓN,1790,0,0,0,31.7523534902
SAN RAMÓN,1791,4,0,1,232.506947083
SAN RAMÓN,1792,0,1,0,18.9985634291
SAN RAMÓN,1793,4,0,1,186.105645811
SAN RAMÓN,1794,0,0,0,19.6709679828
LA GRANJA,1795,4,0,1,172.563211149
LA GRANJA,1796,0,0,0,15.5571164355
LA GRANJA,1797,4,0,1,81.3212315557
LA GRANJA,1798,0,0,0,15.2076884324
LA GRANJA,1799,4,0,1,17.5185269894
LA GRANJA,1800,0,0,0,11.550945912
LA GRANJA,1801,4,0,1,10.5552305503
LA GRANJA,1802,0,1,0,11.0685069365
LA GRANJA,1803,4,0,1,87.4785608362
LA GRANJA,1804,0,1,0,21.7193354818
LA GRANJA,1805,4,0,1,63.9277018378
LA GRANJA,1806,0,1,0,12.6664144794
LA GRANJA,1807,4,0,1,174.393289383
LA GRANJA,1808,0,0,0,12.2876037484
LA GRANJA,1809,4,0,1,202.783362207
LA GRANJA,1810,0,0,0,11.2682167681
LA GRANJA,1811,4,0,1,42.8207735995
LA GRANJA,1812,0,1,0,6.19640689809
LA GRANJA,1813,4,0,1,45.7604520504
LA GRANJA,1814,0,1,0,9.0460861095
LA GRANJA,1815,4,0,1,52.565289526
LA GRANJA,1816,0,1,0,7.70842147528
LA GRANJA,1817,4,0,1,40.3307648135
LA GRANJA,1818,0,0,0,11.58776126
LA GRANJA,1820,4,0,1,23.3841707336
LA GRANJA,1821,0,0,0,9.08510411622
LA GRANJA,1822,4,0,1,139.482229646
LA GRANJA,1823,0,1,0,9.83342018507
LA GRANJA,1824,4,0,1,39.4093877795
LA PINTANA,1915,0,0,0,337.489476304
LA PINTANA,1916,0,1,0,6.36783059193
LA PINTANA,1917,0,0,0,505.449631912
LA PINTANA,1918,0,1,0,10.7117529121
LA PINTANA,1919,0,0,0,100.932893602
LA PINTANA,1920,0,1,0,19.4946034196
LA PINTANA,1921,0,0,0,383.562803506
SANTIAGO,2056,0,0,0,7.00836376684
SANTIAGO,2057,4,0,1,149.336755417
SANTIAGO,2058,0,1,0,11.2750610805
SANTIAGO,2059,4,0,1,131.527295806
SANTIAGO,2060,0,0,0,9.58361225628
SANTIAGO,2061,4,0,1,127.485949539
SANTIAGO,2062,0,1,0,10.6298232244
SANTIAGO,2063,4,0,1,124.663114011
SANTIAGO,2064,0,0,0,9.4144699908
SANTIAGO,2065,4,0,1,123.151800743
SANTIAGO,2066,0,0,0,10.2260651303
SANTIAGO,2067,4,0,1,117.418186998
SANTIAGO,2068,0,0,0,9.6287204402
SANTIAGO,2069,4,0,1,168.005770715
SANTIAGO,2070,0,0,0,7.7840695223
SANTIAGO,2071,4,0,1,103.917814606
SANTIAGO,2072,0,0,0,9.0634410773
SANTIAGO,2073,4,0,1,86.154076828
SANTIAGO,2074,0,0,0,9.39949237358
SANTIAGO,2075,4,0,1,91.7854934428
SANTIAGO,2076,0,0,0,12.1113350036
SANTIAGO,2077,4,0,1,104.824633176
SANTIAGO,2078,0,1,0,12.1689926148
SANTIAGO,2079,4,0,1,76.5831427747
SANTIAGO,2080,0,0,0,9.6777871901
SANTIAGO,2081,4,0,1,90.4353319992
SANTIAGO,2082,0,1,0,13.4291615988
SANTIAGO,2083,4,0,1,269.545571708
SANTIAGO,2084,0,1,0,13.916769325
SANTIAGO,2085,4,0,1,145.507430555
SANTIAGO,2055,4,0,1,125.966659393
SANTIAGO,2086,0,0,0,21.1565163051
SANTIAGO,2087,0,0,0,75.5766541958
SANTIAGO,2088,0,0,0,14.2177053595
SANTIAGO,2089,0,0,0,81.9938341587
SANTIAGO,2090,0,0,0,11.8183532069
SANTIAGO,2091,0,0,0,86.4537717103
SANTIAGO,2092,0,0,0,11.6585405997
SANTIAGO,2093,0,0,0,29.4407632115
SANTIAGO,2094,1,0,1,50.9221752007
SANTIAGO,2095,0,0,0,11.6595279657
SANTIAGO,2096,0,0,0,122.947488115
SANTIAGO,2097,0,0,0,9.54614319969
SANTIAGO,2098,0,0,0,75.4209186862
SANTIAGO,2099,0,0,0,8.52001008263
SANTIAGO,2100,0,0,0,69.7848352239
SANTIAGO,2101,0,0,0,13.4247309558
SANTIAGO,2102,0,0,0,161.22898219
SANTIAGO,2103,0,0,0,6.68572045238
SANTIAGO,2104,0,0,0,92.3884647698
SANTIAGO,2105,0,0,0,13.6313036032
SANTIAGO,2106,3,0,1,78.6033990258
SANTIAGO,2107,0,0,0,18.1254713272
SANTIAGO,2108,3,0,1,126.948382796
SANTIAGO,2109,0,0,0,14.1510815093
SANTIAGO,2110,3,0,1,104.362008106
SANTIAGO,2111,0,0,0,9.37833362612
SANTIAGO,2112,3,0,1,106.087903976
SANTIAGO,2113,0,0,0,85.6060401644
SANTIAGO,2114,0,0,0,14.25063794
SANTIAGO,2116,0,0,0,8.74722276315
SANTIAGO,2117,0,0,0,90.2675053856
SANTIAGO,2119,0,0,0,19.1841578015
SANTIAGO,2120,0,0,0,7.57805723077
SANTIAGO,2121,0,0,0,55.1338237788
SANTIAGO,2123,0,0,0,119.789987081
SANTIAGO,2125,0,0,0,73.431927315
SANTIAGO,2126,0,0,0,10.6119941734
SANTIAGO,2127,0,0,0,73.0523511319
SANTIAGO,2129,0,0,0,72.3471023
SANTIAGO,2130,0,0,0,6.50633232518
SANTIAGO,2131,0,0,0,100.259187898
SANTIAGO,2132,0,0,0,9.57479287567
SANTIAGO,2133,0,0,0,65.2461738864
SANTIAGO,2134,0,0,0,10.6238331857
SANTIAGO,2135,0,0,0,87.2349659093
SANTIAGO,2136,0,1,0,17.5926482668
SANTIAGO,2137,0,0,0,135.651375572
SANTIAGO,2139,0,0,0,79.650750408
SANTIAGO,2141,0,0,0,139.809744184
SANTIAGO,2142,0,1,0,16.1928598991
SANTIAGO,2143,0,0,0,163.316185167
SANTIAGO,2144,0,0,0,10.6137787313
SANTIAGO,2145,0,0,0,119.137288198
SANTIAGO,2146,0,0,0,9.05793661423
SANTIAGO,2147,0,0,0,58.7295320606
SANTIAGO,2148,0,0,0,14.251558198
SANTIAGO,2149,0,0,0,51.572128041
SANTIAGO,2150,0,0,0,11.1754119993
SANTIAGO,2151,0,0,0,112.898323606
SANTIAGO,2152,0,0,0,9.50648056108
SANTIAGO,2153,0,0,0,121.983108045
SANTIAGO,2154,0,0,0,8.71839906665
SANTIAGO,2155,0,0,0,117.88148076
SANTIAGO,2156,0,0,0,10.1321154204
SANTIAGO,2157,0,0,0,129.528927381
SANTIAGO,2158,0,0,0,10.1408710988
SANTIAGO,2159,0,0,0,117.772123481
SANTIAGO,2160,0,0,0,10.503954884
SANTIAGO,2161,0,0,0,112.921277232
SANTIAGO,2162,0,0,0,14.5224589145
SANTIAGO,2163,0,0,0,114.511982354
SANTIAGO,2164,0,1,0,13.3884872731
SANTIAGO,2165,0,0,0,35.1409188365
SANTIAGO,2166,0,0,0,59.6117680463
SANTIAGO,2167,0,0,0,16.0867000008
SANTIAGO,2168,0,0,0,34.2927138844
SANTIAGO,2169,0,0,0,10.8110846935
SANTIAGO,2170,0,0,0,124.825298917
SANTIAGO,2171,0,0,0,10.6716164322
SANTIAGO,2172,0,0,0,127.704480409
SANTIAGO,2173,0,0,0,16.1493017463
SANTIAGO,2174,0,0,0,153.14283705
SANTIAGO,2175,0,1,0,12.9888726553
SANTIAGO,2176,0,0,0,100.512555712
SANTIAGO,2178,0,0,0,143.159867076
SANTIAGO,2179,0,1,0,18.5021057834
SANTIAGO,2180,0,0,0,99.7972424797
SANTIAGO,2405,0,0,0,99.9308550474
SANTIAGO,2406,0,0,0,10.3908292506
SANTIAGO,2407,0,0,0,96.794489045
SANTIAGO,2408,0,0,0,12.3247014034
SANTIAGO,2409,0,0,0,116.965540972
SANTIAGO,2410,0,0,0,13.9322337538
SANTIAGO,2411,0,0,0,122.419267095
SANTIAGO,2412,0,0,0,18.8037532099
SANTIAGO,2413,0,0,0,214.555276396
SANTIAGO,2414,0,0,0,19.4449626853
SANTIAGO,2415,0,0,0,188.928075617
SANTIAGO,2416,0,0,0,19.141473313
SANTIAGO,2417,0,0,0,78.6844036854
SANTIAGO,2418,0,1,0,17.8363388783
SANTIAGO,2419,0,0,0,28.5423036503
SANTIAGO,2421,0,0,0,9.03363655476
SANTIAGO,2422,0,0,0,9.72319368994
SANTIAGO,2423,0,0,0,19.2483658862
SANTIAGO,2424,0,0,0,125.551171217
SANTIAGO,2425,0,0,0,19.3831815309
SANTIAGO,2426,0,0,0,16.198253167
SANTIAGO,2427,0,0,0,31.4864193711
SANTIAGO,2429,0,0,0,20.6080773171
SANTIAGO,2430,0,0,0,17.9077837649
SANTIAGO,2431,0,0,0,86.5648183676
SANTIAGO,2432,0,0,0,15.7477184258
SANTIAGO,2433,0,0,0,106.782025178
SANTIAGO,2434,0,0,0,23.8676372574
SANTIAGO,2436,0,0,0,69.4080780336
SANTIAGO,2438,0,0,0,64.0781237061
SANTIAGO,2439,0,0,0,17.3987641475
SANTIAGO,2440,0,0,0,14.0630044038
SANTIAGO,2442,0,0,0,30.5788676076
SANTIAGO,2443,0,0,0,17.0784382449
SANTIAGO,2444,0,0,0,28.5448972119
SANTIAGO,2446,0,0,0,16.7066805534
SANTIAGO,2447,0,0,0,18.8378236121
SANTIAGO,2526,0,0,0,10.493547596
SANTIAGO,2527,4,0,1,164.831176033
SANTIAGO,2528,0,0,0,13.9764116597
SANTIAGO,2529,4,0,1,41.2946337921
SANTIAGO,2530,0,0,0,7.47586681306
SANTIAGO,2531,4,0,1,35.957998432
SANTIAGO,2532,0,0,0,6.58306557574
SANTIAGO,2533,4,0,1,36.643104123
SANTIAGO,2534,0,0,0,6.12819034446
SANTIAGO,2535,4,0,1,207.37238271
SANTIAGO,2536,0,0,0,10.9841228282
SANTIAGO,2537,4,0,1,87.3044455252
SANTIAGO,2538,0,0,0,8.60535667461
SANTIAGO,2539,4,0,1,92.3328516306
SANTIAGO,2540,0,0,0,11.4064498773
SANTIAGO,2541,4,0,1,215.529351287
SANTIAGO,2542,0,0,0,6.99509776935
SANTIAGO,2543,4,0,1,128.75804911
SANTIAGO,2544,0,0,0,10.322189385
SANTIAGO,2545,4,0,1,133.095169026
SANTIAGO,2546,0,0,0,8.68017803575
SANTIAGO,2547,4,0,1,248.988302021
SANTIAGO,2550,0,0,0,13.5107515835
SANTIAGO,2525,4,0,1,124.125762136
SANTIAGO,2692,3,0,1,57.7284070997
SANTIAGO,2693,0,0,0,7.89215948199
SANTIAGO,2694,3,0,1,104.236056312
SANTIAGO,2695,0,0,0,12.9903765429
SANTIAGO,2696,3,0,1,120.96909698
SANTIAGO,2697,0,0,0,11.9405111198
SANTIAGO,2698,0,0,0,33.2360408777
SANTIAGO,2699,0,0,0,37.9203577462
SANTIAGO,2700,0,0,0,32.5447031492
SANTIAGO,2701,0,0,0,14.3669590814
SANTIAGO,2702,0,0,0,102.083664264
SANTIAGO,2703,0,0,0,14.6228986201
SANTIAGO,2704,0,0,0,113.60937629
SANTIAGO,2705,0,0,0,13.966656815
SANTIAGO,2706,0,0,0,64.3660823615
SANTIAGO,2707,0,0,0,9.31143754578
SANTIAGO,2709,0,1,0,11.0275504374
SANTIAGO,2710,0,0,0,158.882257916
SANTIAGO,2711,0,0,0,12.6824881792
SANTIAGO,2712,0,0,0,109.008446773
SANTIAGO,2714,0,0,0,121.323066239
SANTIAGO,2715,0,0,0,12.2097346058
SANTIAGO,2716,0,0,0,216.35833682
SANTIAGO,2717,0,0,0,16.3469752242
SANTIAGO,2718,0,0,0,318.549589599
SANTIAGO,2719,0,0,0,14.7838809681
SANTIAGO,2720,0,0,0,101.225512888
SANTIAGO,2721,0,0,0,16.9874899098
SANTIAGO,2722,1,0,1,197.834323346
SANTIAGO,2723,0,1,0,44.6268683072
PROVIDENCIA,2724,0,0,0,113.055115087
PROVIDENCIA,2725,0,0,0,10.3419536841
SANTIAGO,2726,0,0,0,12.344085849
SANTIAGO,2727,0,0,0,81.5760725214
SANTIAGO,2728,0,0,0,9.00454265917
SANTIAGO,2729,0,0,0,162.003684594
SANTIAGO,2730,0,0,0,7.9055218943
SANTIAGO,2731,0,0,0,128.661063306
SANTIAGO,2732,0,0,0,11.5830121842
SANTIAGO,2733,1,0,1,39.9983637402
SANTIAGO,2734,0,0,0,37.1297695254
SANTIAGO,2735,1,0,1,19.3694068109
SANTIAGO,2736,0,0,0,12.4677695283
SANTIAGO,2737,1,0,1,115.377401364
SANTIAGO,2738,0,0,0,14.7470822058
SANTIAGO,2740,0,0,0,75.6769167552
SANTIAGO,2741,0,0,0,10.8642232232
SANTIAGO,2742,1,0,1,68.4535822561
SANTIAGO,2743,0,0,0,8.21485859935
SANTIAGO,2744,0,0,0,137.003948993
SANTIAGO,2745,0,1,0,9.46598234592
SANTIAGO,2746,0,0,0,201.507311863
SANTIAGO,2747,0,0,0,10.431718265
SANTIAGO,2748,0,0,0,100.193982699
SANTIAGO,2749,0,0,0,9.70339628273
SANTIAGO,2750,0,0,0,123.544459576
SANTIAGO,2751,0,0,0,10.129978279
SANTIAGO,2752,0,0,0,107.865323024
SANTIAGO,2753,0,0,0,8.68961263211
SANTIAGO,2754,0,0,0,40.5462422258
SANTIAGO,2755,0,0,0,9.01787622266
SANTIAGO,2756,0,0,0,64.5146993989
SANTIAGO,2757,0,0,0,11.0881282847
SANTIAGO,2758,0,0,0,109.81534568
SANTIAGO,2759,0,0,0,8.11629110052
SANTIAGO,2760,0,0,0,36.5260352933
SANTIAGO,2761,0,0,0,8.5489491316
SANTIAGO,2762,0,0,0,138.17091735
SANTIAGO,2763,0,0,0,8.50904710807
SANTIAGO,2764,0,0,0,44.615342484
SANTIAGO,2765,0,0,0,18.504642328
SANTIAGO,2766,0,0,0,9.83328096648
SANTIAGO,2767,0,0,0,73.9498840514
SANTIAGO,2768,0,0,0,11.0360772251
SANTIAGO,2769,0,0,0,191.569548596
SANTIAGO,2770,0,1,0,27.8303640419
PROVIDENCIA,2771,0,0,0,147.458014586
SANTIAGO,2772,4,0,1,52.8452799969
SANTIAGO,2773,0,0,0,9.52591043175
SANTIAGO,2774,4,0,1,45.0434137479
SANTIAGO,2775,0,0,0,8.69611725877
SANTIAGO,2776,4,0,1,106.7936127
SANTIAGO,2777,0,1,0,9.21214759491
SANTIAGO,2778,4,0,1,107.326207029
SANTIAGO,2779,0,1,0,11.4674987695
SANTIAGO,2780,4,0,1,116.956818263
SANTIAGO,2781,0,0,0,12.4276327149
SANTIAGO,2782,4,0,1,50.6968999466
SANTIAGO,2783,0,0,0,12.6426769255
SANTIAGO,2784,4,0,1,285.062134577
SANTIAGO,2785,0,0,0,21.8969878415
SANTIAGO,2786,4,0,1,169.638333304
SANTIAGO,2787,0,0,0,9.65006722785
SANTIAGO,2788,4,0,1,94.1354698709
SANTIAGO,2789,0,0,0,12.0327553856
SANTIAGO,2790,4,0,1,106.025128981
SANTIAGO,2791,0,0,0,10.9406961482
SANTIAGO,2792,4,0,1,46.0224783225
SANTIAGO,2793,0,0,0,10.0308094752
SANTIAGO,2794,4,0,1,120.595057027
SANTIAGO,2795,0,0,0,10.2128148036
SANTIAGO,2796,4,0,1,123.491588505
SANTIAGO,2797,0,1,0,11.106193051
SANTIAGO,2798,4,0,1,99.4022959175
SANTIAGO,2799,0,0,0,11.5222918424
SANTIAGO,2800,4,0,1,184.622131904
SANTIAGO,2801,0,0,0,14.8944365254
SANTIAGO,2802,4,0,1,44.1952110531
SANTIAGO,2803,0,0,0,14.6451893763
SANTIAGO,2804,4,0,1,157.454757298
SANTIAGO,2805,0,0,0,17.0957944369
SANTIAGO,2806,0,0,0,16.204946197
SANTIAGO,2807,0,0,0,77.3860564628
SANTIAGO,2808,0,0,0,8.03103650141
SANTIAGO,2809,0,0,0,63.0931427989
SANTIAGO,2810,0,0,0,14.787400286
SANTIAGO,2811,0,0,0,71.4585667552
SANTIAGO,2812,0,0,0,8.05012660197
SANTIAGO,2813,0,0,0,62.1298363204
SANTIAGO,2814,0,0,0,7.94771547697
SANTIAGO,2815,0,0,0,56.5533959076
SANTIAGO,2816,0,0,0,11.2190890056
SANTIAGO,2817,0,0,0,227.163894852
SANTIAGO,2818,0,0,0,17.1542022758
SANTIAGO,2819,0,0,0,126.251053944
SANTIAGO,2820,0,0,0,17.4407543411
SANTIAGO,2821,0,0,0,64.0663705606
SANTIAGO,2822,0,0,0,9.92530241898
SANTIAGO,2823,0,0,0,105.695257392
SANTIAGO,2824,0,0,0,15.6354824953
SANTIAGO,2825,0,0,0,221.604527989
SANTIAGO,2826,0,0,0,16.2035347069
SANTIAGO,2827,0,0,0,113.822126404
SANTIAGO,2828,0,0,0,15.9281931607
SANTIAGO,2829,0,0,0,124.270046169
SANTIAGO,2830,0,0,0,16.1320363626
SANTIAGO,2831,0,0,0,113.657442421
SANTIAGO,2832,0,0,0,12.692441414
SANTIAGO,2833,0,0,0,107.625563149
SANTIAGO,2834,0,0,0,14.6658669025
SANTIAGO,2835,0,0,0,215.709243909
SANTIAGO,2836,0,0,0,14.1039717561
SANTIAGO,2837,0,0,0,118.728736435
SANTIAGO,2838,0,0,0,15.6155337467
SANTIAGO,2839,0,0,0,65.4396872049
SANTIAGO,2840,0,0,0,16.1655283269
SANTIAGO,2841,0,0,0,66.3512599569
SANTIAGO,2842,0,0,0,9.20361939365
SANTIAGO,2843,0,0,0,113.45492991
SANTIAGO,2844,0,0,0,37.2097030278
SANTIAGO,2845,0,0,0,135.092960569
SANTIAGO,2846,0,0,0,14.733555968
SANTIAGO,2847,0,0,0,10.4624289736
SANTIAGO,2848,0,0,0,14.223653332
SANTIAGO,2713,0,0,0,11.9272489534
